,review,name,link
153,"東急ハンズの近くの串焼き屋さんで、北海道人会に参加。わたしは北海道人ではないのですが、なぜかいつもメンバーに入っています。感謝。

ハロウィンのイブイブイブで渋谷は大賑わい。大変な人混みの中、やっとたどり着いた。普段なら駅から10分かからないぐらいでしょうね。

お席は掘り炬燵でした。ちゃんと炬燵布団がかかっていた。あったかい。

総勢6人の、よく食べて飲む人たちの集まりで、オーダーはもう全部は思い出せない（笑）

山芋スティックフライ
揚げだし豆腐
きゅうり一本漬け
とりなかサラダ
大山鶏天ぷら
大山鶏から揚げ
自家製塩もつ煮
鶏もも
鶏つくね
砂肝
せせり
はつ
しろ
あみ脂巻き豚レバー
和牛ハラミステーキ串
豚しそ巻き
ねぎ焼き
ししとう
豚丼
飲み物たくさん

だったかな？

全部美味しかったです。
特にわたしが、次回もまたぜひ食べたいと心から思ったのが、

山芋スティックフライ
大山鶏天ぷら
鶏つくね
あみ脂巻き豚レバー
和牛ハラミステーキ串

ですね。

山芋スティックフライは、ガーリックが効いていて美味しい。シャキッとトロッとした質感が面白い。

大山鶏天ぷらは、から揚げぐらいの大きさの鶏天を、大根おろし入りの濃い目の出汁つゆに絡ませて食べる品。相当美味しい。ここに来たらこれを食べないと。

鶏つくねは、たぶん軟骨が入っていてコリコリしていた。お団子が大きくて食べ応えあり。タレの味もいい。

あみ脂巻き豚レバーは、白レバーのように甘くてフルフル。白ごま油っぽい特製タレをつけて食べると最高。

和牛ハラミステーキ串は、柔らかくて脂のりの良いハラミ。にんにく醤油をつけてお召し上がりくださいだなんて、美味しいに決まってるじゃないですか。

食べ物が出てくるのはあまり早くないけど、ひとつひとつ丁寧に作っているのがわかります。雑なところがない。

接客もきちんとしていて明るく、とても気分がいい。呼ぶとすぐ気がついてくれる。

食べるものにうるさい北海道仲間のみんなも、美味しいと言ってバクバク食べていました。

おなかキツキツになるまで食べて飲んで、会計は4千円いかないぐらい。安いですね。

場所的には穴場であるにもかかわらず、多くのお客さんで賑わっているのは常連さんが多いってことかなと思います。

空いてるテーブルもあったので、ふらっと行っても入れそうですよ。

いいお店教えてもらったな。また行きたいです。",,
154,"渋谷の鶏なかで焼鳥。

今回はお誘いしていただき、渋谷の鶏なかに行ってきました。しょーちゃんありまと！

焼鳥は全然行ったことないのでこういうお誘いは嬉しいですね！知らないものを知るのは大切。

昔に有吉氏が知らないことは恥だからと言っていたのを思い出しますね。色々知っていくのが大切ですね。

平日の夜でしたがお店はほぼ満席。かなり賑わっておりました。ほぼ100%みなさんお酒を飲んでいました。そりゃそうよ。自分はもちろん飲んでませんが！

今回頼んだものは

ぼんじり

白レバー

つくね

砂肝

プチトマト

しそ巻

カシラ

手羽先

山芋ステック揚げ

チーズつくね

生つくね　ゆずこしょう、めんたい

チキン南蛮

だし巻き巻玉子

冷やしトマト

となかなかのラインナップ。

全体的に濃いめの味付けでお酒が進む感じなんですね。個人的にはチキン南蛮としそ巻きが特に好きでした。かなり濃い味付けでジャンク感がありよかったなー。ご飯と一緒に食べたくなりました。

店員さんたちも忙しいのに対応がよかったです。こういうところ見ちゃうんですよね〜 ひとつ残念だったのは喫煙可だったので席によってはたばこの煙がきついかもしれません。",,
155,"<利用条件>3.11
平日夜
4人予約　お店は満席

大山鶏とブランド鶏を使ってるから、
焼鳥が期待できる居酒屋だね〜

そして珍しいく喫煙可のお店で、
私は苦手だが、入口側に座ってたので、
あんまり気にしません。トイレいく時ぐらい。
あと入口のドアが開くとたまに変な匂いするけど、まぁ、そこまで気にしないり

リバウンド予防期間は意外と
どこ行っても混んでいる(笑)
店員さんは忙しそうだが、
接客は最善を尽くしてる感！

<注文したアラカルト>
→ぼんじり、白レバー、砂肝、ももねぎま
焼鳥はどれも柔らかくて、臭みが全くない！
白レバーはなかなか想像以上のポリュームで、
ややレア感のあるやつ。
高級感焼鳥屋似せた感じあり！頼むべき。
砂肝もふっくらしてて、さくさく食感〜
鮮度いいのが伝わる。

→プチトマト巻、しそ巻、カシラ
豚はすべて国産豚を使ってるそうだ。
駅から遠くい分、食材に拘ってるから、
こんなお客さんが入るんだね！納得
プチトマトとしそ巻はおすすめ！
野菜の旨味がたっぷりいかされて、
どれもついつい食べてしまう。

→チキン南蛮
これはめっちゃジューシーで美味しい！！
味が少し濃いけど
→手羽先(4本)
病みつき香ばし揚げ
番人受けの味付けや！
甘いタレにごまの香り、ハイボールが進むわ

→山芋ステック揚げ
青のり風味

→チーズつくね
布団みたいにとろけるチーズがかかっていて
かわいい（笑）
→生つくね
味は4種類から選べて、
普通のつくねより2倍の大きさ
中身はしっかり火通されているので、ご安心を（笑）ふわふわしてて食べやすい！

→だし巻き巻玉子
浅草の玉子焼きやのような大判のやつ。
味付け薄めで、体に優しいそう。

→モナカアイス　塩キャラメル味
お腹いっぱいだったけど、これは別腹
ちゃんと美味しいアイスおろしてるわ！
美味しかった〜",,
156,"とても悩んでいることがあって友人に相談。
ゆっくり話せるところがいいなと思ったので、「隠れ房　池袋店」を予約。
もちろん人気のしっぽりと寛げるかまくら個室♡

まずはモエのグラスで乾杯♪

☆お通し・玉子豆腐とアサリのしぐれ煮

とてもなめらかで優しいお味の玉子豆腐にお味が濃すぎないアサリのしぐれ煮がぴったり。

☆冷製海宝茶碗蒸し

優しいお味の茶碗蒸しに、サーモン・イクラ・ウニ、そして豆乳お出汁。
イクラの塩分がいいアクセントになっています。
私は豆乳お出汁を掛けない方が好みだったかな。

☆米粉で揚げたきたあかりとレンコン

ホクホクで甘いきたあかりとカリカリのレンコンがいい☆
米粉のサクサク感がたまりません♪

☆会津ほまれ　純米大吟醸　極

とてもやわらかく優しい味わい☆

☆松前漬け

日本酒に合わないわけがない♡
お酒が進みます♪

☆スズキの煮付け

上品な味付け♡
スズキはふっくらやわらかく、大根とシイタケはしみしみ♪


旬の食材を使った美味しいお料理とお酒が楽しめるし、ゆっくり周りを気にせず話が出来るかまくら個室オススメです☆
全体的に味付けは優しく、最近濃い味付けが苦手な私にはありがたかったです。",,
157,"池袋の東口から徒歩1分くらいにあるお店です。
個室の席を探していたのでこちらのお店にしました。
カップルとかが多い感じでしたね。

個室なので終始安心して、食事を楽しむことが出来ました。

・鮪のタルタル　野菜のチップを添えて
商品画像がメニュー表になかったので鮪の揚げ物にタルタルソースがかかってると
勝手に思ってましたが、180度違うものが出てきてびっくり！！！！！！
ネギトロにいくらと大根とキャビア？がかかっており、のりで巻いたり、野菜チップスにつけて
食べるとゆう(^^)新しいですね、そして美味しい。


・松坂牛のコロッケ（二貫）
松阪牛感は感じませんでしたが、優しい味のコロッケでした。

・岩手県産岩中豚ロースの塩麹グリル
これはなかなか時間がかかりました。1時間くらい待ったかな？
部位が違う豚肉があって美味しかったです。
写真とぜんぜん違うけど。

・旨味染み渡る松坂牛の 牛炊き土鍋めし とろろ・黒七味・山葵
40分くらいかかりますと案内されたが20分できた笑
松阪牛が油が多くて美味しいです。
お肉に対して米が多くてごはん余っちゃ感じです。

全体的に通して、とても良かったです。
デートにはオススメですね☆★",,
158,"個室の席があるところを探していたので、こちらのお店にお邪魔しました^_^

入ってみると雰囲気も凄くいい！！
そして店員さんもしっかりしていて、皆んな清潔感がある感じでした♪

初めてだったので、簡単に料理の説明も丁寧にしてくださいました！

お勧めされたカニクリームコロッケも注文したのですが、これがお洒落&美味しい〜！！
タルタルソースがチップスに乗っている！？？
こんな洒落たカニクリームコロッケ初です！
中身もぎっしり詰まってて、衣もさくっさくでした！

そして肉じゃが( ^ω^ )
こんな肉じゃがも初めて食べましたーー！！！
とろとろ煮卵とそのままのごろっとジャガイモ、そして柔らかい角煮‥‥
美味しすぎる！！

締めで細内うどんを頼んだのですが、こちらも麺がツルッツルで締めにもってこいです。
量もちょうど良い！！
全部美味しい&感動レベルでした(￣▽￣)

そして食べ終わったお皿グラスはすぐ気づいて片付けてくれます！接客も良かったです。
ここはリピ決定です！",,
159,"美味しい天ぷらランチを求めて往訪。

夜は串の天ぷらを出している様で、
一度食べてみたくランチに伺いましたが、
あいにく、ランチは串天ぷらはなく、残念。

天丼、天ぷら定食、かしわ天定食、そうめんセットなど
良くみたら色々ありますが、天丼が
ドーンと大きく他は申し訳なさげなメニューです。

天丼がおおすめらしいが、天丼は他の人に任せて、
私は天ぷら飯を注文。天ぷらの美味しさを味わいたいので。

注文すると直ぐに、
お漬物と、天丼たれ、さんしょうが配膳。
次に天ぷら飯に付く
甘塩、大根おろし、タルタルソース、天つゆ。

タルタルソースはかしわ天につけて食べると美味しいと店員さん。

いよいよ天ぷらの登場。
エビ2本、かしわ天2枚、なす、おくら、舞茸
しかも半熟たまごの天ぷらまで！
なんて素晴らしい組み合わせ！
好きなものばかりー！

衣は薄めのサクサク。
塩、天つゆで食べ進め、
かしわ天ぷら×タルタルソースは絶妙。
単品定食があるのがわかります。
たまごの天ぷらは最後にご飯にのせて
天丼のたれをかけて、TKG風に。
丼たれは甘めです。

美味しく完食しました。
ご馳走でした。",,
160,"R3.12　初訪問

天婦羅をカジュアルに食べたい。
そして呑みたい。
いいとこあったよ～。

ハンバーグの山本の系列らしい。

予約してカウンターへ滑り込み。
狭いが我慢する。そもそも店が狭い。

まずおススメしたい、選べるオシボリ。
名前を忘れたが、最も冷えたやつを選ぼう。下敷きみたいのが来ます。

そして選べるお通しとビールを。
おいしいお通しでした。

天婦羅食材も見せてくださいます。狭いのに よ―やります。

まずは和牛すじの土手煮込みに～
天串は牡蠣、紅生姜豚バラ巻き、鱈白子の海苔巻きをオーダー

厨房にいらっしゃるのは大体東南な感じの方々でした。
みんなテキパキ働いてます。

牛すじ煮込み
濃厚で美味しい～

紅生姜豚バラ巻き
ソースとマヨがかかって天婦羅とは関係なくなってきてますが、
・・・・　めっちゃ旨いやん！
これはやばい。ビールに合いすぎ。

牡蠣
塩かポン酢が選べます。ポン酢で。
・・・・　めっちゃ旨いやん！
これはやばい。ビールに合いすぎ。

日本酒追加　而今

鱈白子の海苔巻き天
・・・・　めっちゃ旨いやん！
これもやばい。日本酒に合いすぎ。

とか言いながらどれもおいしい天串です。
ホックリではなくガリガリ系ね。
飲み屋なんで、そっちのほうがいい。

足赤海老（中）、鳴門レンコン大葉豚バラ巻き追加

足赤海老（中）
なんか面白いカッコしてるな
頭と身がTの字になって接合されている。揚げ時間を変えてくっつけてるのかな？
これはまぁ普通に美味しい。

鳴門レンコン大葉豚バラ巻き
サクサクしておいしいが、にんにく塩？ききすぎかな。

山椒ちりめんおにぎり
山椒ってうまいよねぇ

酒は日本酒頂いたりグラスワイン頂いたり焼酎頂いたり。

あまりないジャンルの店だから楽しいです。
店長さん？も熱心だし面白いし。

機会があればまた来たい。",,
161,"大きな通りをちょっと入った裏側にあるお店で外観はレトロですが、いわゆる雑居ビルにある大衆的な感じはなく、
清潔感があり綺麗なお店でした。
入るなりあたたかいおもてなしを受けました！
まず、【選べるお通し】がすごく良かった！
お通しって選べるものなら選びたいから。
呑める天ぷら屋さんというだけあって、バラエティ豊かなお酒がいっぱい。
ドリンクのおすすめをいくつか訊いて、カチカチトマト炭酸ありをオーダーしました。
なんとタバスコが一緒に付いてきましてお好みで、ということだったので結構入れてみたら美味しかった！
トマトがゴロゴロ入っていて、トマトもフォークでいただきました。
楽しみにしていた天ぷら。
天ぷらにする前のずらりと並んだ天ぷらの具から選ばせてもらいました。大きさなどがある程度把握出来るから嬉しいし助かる！
天ぷらは、具の素材の美味しさを邪魔せずサクサク美味しい！
どうやって揚げてるんだろう？衣はどうやっているのだろう？と考えてしまうほど。
意外とボリュームがある天ぷらが多いから、たくさん食べられてコスパ良いって思いました。
全部すごい好きで気に入りましたが、
牡蠣の天ぷらが大きくてプリっとしていて良かった！
一品料理の1個から頼めるかしわ天は、私のおすすめ！タルタルソースやつゆを付けて食べると最高に旨いしボリュームもたっぷり！
ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ
オーナー様が徳島出身のようで、徳島産のものがかなりたくさんあって、素材のこだわりが感じられました。
産地が書いてあるのってポイント高いです。自信がある証拠！
ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ
おもてなしを受けられたし、美味しいし、コスパも良いから1人でもちょくちょく行きたい！予想以上でした。
良いお店発見て感じでした！",,
162,"仲間との飲み会で新小岩駅前に集合。
食べログでマークしていたこのお店、
偶然、数人も駅前注目してたとのことで、即入店。
まずは、名物の半身揚げ(上)と、
素揚げ単品(ハラミ、砂肝、ぼんじり)、
叩きキュウリとキャベツステーキ、
自家ドレサラダと生ビールをオーダー。
鶏の旨味と皮の食感、塩胡椒の味付け、どれも◎。一番ビックリしたのは、キャベツステーキの美味さでしたが。(笑)
その後は、レモンサワー→レモンハイボールの定番ループに。店長はじめ接客も良く、明るい雰囲気で楽しめました。是非、また寄らせて貰います。",,
163,"新小岩の鶏居酒屋がなにやら面白いカレーを出し始めたと聞き、そっと隠密訪問。

新小岩駅南口ロータリーからすぐにある、こちらのお店です。

「とり素揚げ」

外観は一見するとチェーン店のようにも見えますが、店舗はここひとつ。

つくば鶏にこだわった様々な鶏料理と珍しい日本酒がリーズナブルに堪能できる、素敵な居酒屋なんです。

大人数に対応するお座敷のほか、個室席も完備。
ソーシャルディスタンスもしっかり保てますよ。

個室には店長直筆、つくば鶏への愛が溢れた大きな絵画が。
この店は、絶対に鶏を裏切りませんね。

★大人生ビール¥440

中ジョッキサイズの生ビールがこの値段は嬉しい。
ちなみに小サイズは「子供生ビール」というのですが、２０歳になってから飲みましょうね。

★ヤミツキレモンサワー¥450

レモン丸ごと一個凍らせたレモンサワー。
ベースはキンミヤ焼酎。二杯目からは100円引きで一度頼むとその罠にはまります。

お通しで出てきたのはスルメ・・・に見えるけど、炙っているのは鶏。
ホント、スルメのような食感に仕上がっていて面白いですね。

★絶品！キャベツステーキ¥420

こちら、鶏肉料理を差し置いて読売新聞で紹介されるほど人気のメニュー。
アッツアツの鉄板で供されるジューシーなキャベツは一色の価値あり。
どうしても肉ばかりのオーダーになりがちな時は是非頼んでみてください。

★名物半身揚げ（上）¥1280

さぁ、ここからが鶏居酒屋の本領発揮。
ストレスフリーの環境で育てられたつくば鶏はふんわり分厚く、筋肉の弾力がある食感。
素揚げでジューシーに仕上げられています。
これは良いものですね。

★手羽先揚げ（2本）¥160

手羽先は塩かタレかが選択可。
しっかり味のタレを選んだら、お酒がどんどん欲しくなります。

・・・ということで日本酒タイム。

全国から選りすぐりの銘酒揃いじゃありませんか。
メニューにないお酒もいろいろ隠してあるっぽいので、お酒好きの方は訊いてみて。

こちらは鶏肉の鉄板チーズ焼き。（正式メニューは忘れた）
素揚げ鶏だけでなく、チーズタッカルビにチキン南蛮、よだれ鶏など様々な鶏の楽しみ方ができるのも嬉しいところです。

さて・・・・

そろそろ行きましょうか。

このお店の新メニューを。

つくば鶏にこだわる鶏居酒屋が編み出した、新たなカレーメニューがこちら。

★つくば鶏のパイタンスープカレー

なんと！色とりどりの素揚げ野菜に焦がしバジル、アッツアツで香りも良く、居酒屋のカレーとは思えない本気が伺えます。
メイン具材はもちろん、肉質最高のつくば鷄。
ほどよい辛さのスープには鶏白湯が用いられており、旨み十分ながら食べ心地はサラリ。

これはなんとも呑みの締めにぴったりのスープカレーじゃありませんか。

実は北海道には、夜中呑みの締めにスープカレーをいただく文化もあるんです。
一般的に真夜中呑みの締めといえばラーメンが頭に浮かびますが、炭水化物の取りすぎも気になりますよね。
そこに来てスープカレーなら消化も良くカロリーも控えめ、スパイスで胃腸を整える効果も期待でき翌朝も軽やか・・・と理にかなっているわけです。

特にこちらのスープカレーは白湯仕立て。
締めラーメンが食べたくなった気分にも充分応えると、いいことずくめ。

これは流行るんではないでしょうか。
何気にカレーが少なかった新小岩に、新しい名物カレーの誕生。

現時点ではまだレギュラーメニューに載っていないので、事前に「スープカレーお願いします」と電話してみてくださいね。

●「カレー細胞」Facebookページ
https://www.facebook.com/CurryCell

●twitter「カレー細胞」:@hm_currycell",,
164,"チキン南蛮定食　税込600円

つくば鶏推しのお店なので
ランチのチキン南蛮もつくば鶏か確認したところ
正直に国産の鶏だと教えてくれました。

正直に答えよう。
揚げたての南蛮定食は量は少ないが
まずまず美味しい。
ピクルスに癖があるが人の好み次第でしょうね。

これで600円なら文句はないです。

※からあげ定食は500円なので
更に良かったかも知れません。",,
165,"できる事なら、なんにでも胡椒をかけたいです。
許されるならラーメンも胡椒で真っ黒にしたいのです。
＜こんなにかけたら大将怒りそうだな＞と忖度してしまう私
今はなき品川の天華のコショウラーメンはうれしかった
こそこそ自分から胡椒をかけずに最初からドバッと胡椒

そんな私の野望を叶えてくれるお店が「胡椒饅頭KIKI」さんです。
胡椒饅頭を買いに入ったのですが時間つぶしにビールをなめつつ
メニューを見るとまぁまぁ胡椒好きにはたまらんのです。
「こしょう満足コース」とかがあります。
次もあるので軽く胡椒饅頭と海鮮こしょう麺(小)にしておきます。

胡椒饅頭うまいっす！肉まんの具に胡椒ガンガン効かせた感じ
ビールをお替りしましょ！
海鮮こしょう麺も自分から胡椒を振る必要がないんです。
ピリピリきてたまりません。

帰りレジ脇の「生こしょう」と「粒生こしょう」勿論買いました。",,
166,"以前担当していた取引先をモデルにした百田尚樹さん原作の小説は岡田准一さんが主演して映画化もされる位に大ヒットしましたね。
・
その作品の名前は「海賊と呼ばれた男」でした。海賊と言えばディズニーランドのアトラクションでもあるパイレーツ・オブ・カリビアンが有名ですね。
・
ジョニーデップ扮するジャック・スパロウはバンダナに髭面が印象的でしたが日本で古くからある海賊をモチーフにしたおもちゃと言えば黒ひげに一発で剣を刺すゲームでした。
・
と言うわけで本日のランチは #KIKI #胡椒饅頭KIKI です。バリエーション豊富なランチメニューの中から#サンラー胡椒麺 にしました。
・
意外と女性も多く訪れていて、期待が高まります。5分ほどしてやって来ました。沢山の #胡椒 が振りかけられていて赤い粒黒い粒そして回しかけられた #辣油 が印象的です。
・
まずは #麺 を引き上げて頂きます。とろみがある #スープ の中から出てきた麺は胡椒が練り込まれていてスパイシーで後を引く味わいです。
・
続いて具材を楽しみます。エビのプリンとした食感やとろみのある餡が印象的なスープがいつまでも冷めずアツアツで酸味もあり辛くて奥行きを感じさせます。
・
大粒な #スパイス の塊を齧ってみれば爽やかなのにパンチのある味わいだったりとさまざまなアクセントを楽しむのと同時に辛さも後からやって来ます。
・
サービスでつけた小ライスを #雑炊 のように頂いても良いし、パンチのある味わいを落ち着かせるためにご飯をいただいてもよくて、色々と楽しめます。
・
暑い日だったので冷やしを頼んでいる人も多かったのと、日替わりのセットメニューを頼んでいる人も多かったので次回はそこら辺を攻めてみたいと思います。",,
167,"２０２２年４月

Instagram、https://www.instagram.com/xiaoshan7910/?hl=jaも宜しくお願い致します<(_ _)>

この日の夕食は新橋にて。

都営線の内幸町駅で下車、A２出口から出て""外堀通り""沿いのビルの地下に見つけましたのは、この日の目的の『胡椒饅頭KIKI』さんというお店でした。

こちらは、

『独創的な雰囲気の店内で胡椒をメインとした新感覚のチャイナ料理をお楽しみ頂けます。胡椒を使用したお料理は、「胡椒饅頭」「サンラー胡椒麺」「えびの生こしょう炒め」など、幅広くご用意しております。胡椒の苦手な方にも十分にご満足頂けるようなメニューのご用意もございます。【各種ご宴会におすすめ】 2h飲み放題付コース4200円～◎10名様以上のご予約で幹事様無料！ ★35名様～貸切！最大40名様までOK！』とのこと。

人気店のようで賑わう店内、「提供に時間がかかりますが」との案内を了承の上、テーブル席へ。

税込６１０円の生ビールを飲みながら、この日いただきましたのは、


①生こしょうザーサイチーズ、税込４７０円

時間がかかると言われましたので、じっくり攻めようとファーストオーダーで４品で注文。

こちらは５分ほどで供されました。

ザーサイと胡椒をのせたチーズ、クラッカーの１皿ということで、想定内の提供時間でした(￣ー￣)ﾆﾔﾘ

初めての組み合わせでしたが、ビールのつまみに最適でしたね(*^▽^*)


②えびの生こしょう炒め、税込８１０円

はい、ここから想定外のスタート、①の提供から１分ほどで供されました(笑)

海老と胡椒、その絶妙な味わいで、こちらもビールがススミました(´ー｀)


③選べる 黒胡椒の麻婆豆腐(中辛)、税込８１０円

ここでさらに想定外、結構、食事が進んだこの段階で席の移動を求められました(;´∀｀)

そして移動してすぐ、②の提供から３分ほどで供されました(苦笑)

これは激辛にしようかと思いつつ、ちょっとビビッて中辛にしたのてしたが、激辛にしておけばよかったと思うくらいのほどよい辛さでした(●´ω｀●)


④胡椒饅頭(２個)、税込６１０円

③の提供から、わずか１分で提供されました。

時間がかかるって言われたので、一気にオーダーしたのが、裏目にでてしまい、全く落ち着いていただけない状態に(￣▽￣;)

厚めの皮、なかなか餡にいきつかなかったのですが、いきついた先は胡椒のアクセントがきいた肉肉しいものでした(=ﾟωﾟ)ﾉ


⑤酸辣こしょう麺 小、税込７４０円

〆には麺をいただきました。

慌ただしかった①～④の提供から、少しずらしてオーダーしました(;^ω^)

スープを１口啜りますと、いわゆる酸辣湯の胡椒入りという感じでしょうか、酸味と辛味に胡椒のアクセントが加わり、刺激的な味わいでございました(≧▽≦)

麺は中細、こちらの麺にも胡椒が練り込まれているようで、独創的な味わいでございました(*´з`)


お会計は４，０５０円だったかと、もうちょっとゆっくりいただきたかったですかね(´-∀-｀；)",,
168,"平日夜6時頃3名で訪問
今回は個室を予約しておきました、落ち着いて良いですね

まずは生ビール520円でカンパ～い

頂いたお料理は
⚫お通し
⚫イワシ刺身680円～×3
⚫もつ煮込み480円
⚫あぶりベーコン580円
⚫さつまあげ680円
⚫いわし寿司700円×2
⚫いわしなめろう680円
⚫いわし天ぷら680円
⚫冷やしトマト

ここの料理はホント美味しいな～

特筆は、いわし刺身、もつ煮込み、いわし寿司、いわしなめろう、いわし天ぷら、素晴らしい♪

飲物は生お代わりして、チューハイ数杯！けっこう呑みました

この日も大満足いたしました、ご馳走さまです
かぶきはホント良店ですね

****************************************************************

月末金曜夜再訪
10人で4500円のコース(飲み放題付)でお願いしました

○お通し
○刺身盛合
○蓮根の鰯挟み天
○岩のり豆腐
○鰯フライ
○鍋
○おじや
○追加で〆の鰯寿司

この金額で高いクオリティの料理！飲み放題は通常メニューから(太っ腹)

日本酒いっぱい飲みました、サイコーです！同僚も料理美味しいと喜んでます！

店内サラリーマンで満席、予約しないと入れません、この日は厨房おじ様2名、配膳はおじ様、女将？、女の子3名体制！

いやーっ大満足幸せです！また近いうちに伺いたいな
！


追伸、
入口入って直ぐ右に4人用の個室がありました、是非予約で使いたいですね


****************************************************************************************


土曜出勤中、来週部所の飲み会があり場所探しにボケーっと食べログみてました、やっぱり魚かな～と

口コミ読んでたら、年末かぶき本店に伺ったあの美味さを思いだし、無性に鰯が食べたくなっちゃいました(笑)
それではとツレを呼び出しいざ！かぶきへ！

今回は職場から近い、初訪となります南口店に決めました、念のため事前に電話入れてみましたが、先方何かバタバタしてる感じ？でも余裕で入れるとの事(よかった)

19時前店に到着、こちらも渋い老舗の店構え、光り物大好きな私、心逸ります(笑)

入店し電話の旨を伝え店奥へ、先客15名程(3分の1位)
本店と違い、こちらは普通のテーブル席とカウンターのみ、個室や仕切りは無いのですね、奥まで細長い作り、清潔感あり落ち着きます、がっ、着席して、？

店員さん凄く慌ててます(先客殆どが入店直ぐなようで調理が追い付いてません)、なんと調理と配膳兼任で店員さんおじ様2名のみです、完全に人手不足です

理由はあえて聞かず、配膳係りのおばちゃんがインフルエンザで急遽倒れたとか、土曜夜はいつも客がスカスカなのに今日に限り客が入ったとか、妄想しちゃいます

でもさすがの老舗、この状況でも穏やかにオーダー取りに来てくれました

まずは、お得なセット(生中、お通し、つみれ蓮根揚、鰯南蛮、鰯刺、各単品の半分位の量)と生中を1杯、これなら他に色々食べれます

他には、天ぷら、煮、つみれ串焼、寿司とどれも美味いしい(寿司は絶品です)、また以外でしたが豚ホルモン塩ベースの煮込みがかなり美味い

中生数回おかわりして、高清水(純米)をいたただく幸せ～、ツレは〆にお茶漬け


ここまでで約1時間半
店内お客さんいつのまにやら7割方埋ってます、ペテラン店員さん超フル回転です！
やはりさすがです、料理も丁重に作られてますし、オーダーミスも無く作業をこなしてくれました


いやーっお腹いっぱい！そして幸せ！


来週の飲み会？
当然、かぶきを予約しましたよ！！",,
169,"少年ジャンプの人気漫画、武論尊原作(武論尊 !?)の「花の慶次」連載終了時、作画を担当されていた原哲夫さんの、連載開始にあたっての当時の心境を振り返る記事を目にし、その内容が非常に興味深かったものだから、私は今でも、それを事あるごとに紹介させていただいている次第

それは戦国時代末期から江戸初期。
原哲夫さんは封建時代のがんじがらめの世の中にあって、その中を活き活きと自由に生きた型破りな戦国武将、前田慶次(前田利益)の生き様を描くべく、物語にリアリティを付加する為、当時の庶民文化、風俗を様々な書物にあたったという。
がしかし、それらの著述からは何故か、原哲夫さんの(漫画を描く為に)欲したぎすぎすとした封建体制の不自由さというものが見えなく、寧ろ当時の江戸庶民の活き活きとした生活っぷりが際立つばかりだったというのだ !

かぶきもの＝傾奇者
：傾く（かぶく）とは、異風の姿形を好み、異様な振る舞いや突飛な行動を愛する事をさす

<R4.2.28>

「日本橋 かぶき」

実は久しぶりの神田ということで日本最高峰のそば屋を目指していたのだけれど(それはみんなの好きな「室町砂場」ではない)、その前に営業中と札を返したこちらの居酒屋ご飯を見つけてしまい、緑色の毒霧も仕込んでいない中(それグレート・カブキな !)、矢も楯もたまらずに突っ込んでいったのは、そこん家のお昼ご飯が破格の550円だったからに他ならない。

BGMは「しまんちゅの歌」。
昔いきつけのスナックで、ぼくにつき纏っていた女の人が好んで歌っていた曲だった。当時、何故だかママがその人をぼくにつけようつけようとするので、とうとう、「おれ〇〇ちゃん嫌いだから、一人で放っておかれても良いからおれにつけないでちょ～だいよ」とお願いしたときの、ママのぼくに対する悪人を見るような目を、未だに忘れることが出来ていない。
だからBGMが「異邦人」に変わってくれて、ちょっとホッとした

“メンチカツコロッケ定食” @550也。

お昼は先払いのようで、先ずレジスタカウンタにて注文を決めて支払い、ピンクの札を貰った。
千円札一枚出したら百円玉4枚と五十円玉1枚が戻って来て席に着き、鞄を置いてコートを脱いで、札と一緒に卓に置いた小銭を小銭入れに仕舞う前に、もうご飯が来た !(笑)
この時点で“早い !　安い !　うまい !”の、極上のお昼ご飯3要素のうちの2要素は揃ってしまったことになる !
と !　お盆の上に丸美屋のたまごふりかけが付いていて、そこで3要素が早くもすべて揃ってしまったことに !(笑)　私はもう興奮を抑えきれず、ふりかけの封を勢い大切断した !
(私も赤地のシャツをY～ちゃんに派手すぎると訝られるオトコだが、冷静に考えて、仮面ライダーアマゾンこそがけっこうの傾奇者だと思う。おれにはまだ、ヒレとかついてないからね。その意味でケヴィン・コスナーは、エラがついてたから間違いなく傾奇者だった !)

おまけに昆布(こぶ、ね)の佃煮がついてくれば、その時点でこの買い物のコロッケとメンチへの依存度は飛躍的に低くなる、もっと言ってゼロに近くなる為(笑)、私の将来、即ち明日はホームラン王 !　ということがそこで約束されたことは、もう言うまでもなかった

BGMが、「ふたりのため世界はあるの」に変わった。
小学生の頃、親戚のおじちゃんおばちゃんにサマーランドに連れて行ってもらったことがある。そしたら当時人気絶頂の相良直美さんが営業にいらっしゃっていて、そこでこの歌の生の歌声を聞いたことを、今でも覚えている。
帰宅して早速、おじちゃんおばちゃんたちが、今日相良直美が来ていて、間近で見ると実物はずいぶんきれいだったと母に話しているのが聞こえてきた。
でもぼくはそのとき、子供ながらに、相良直美さんはべつに生で見たって、そんなにきれいではないんじゃないのかなぁ ?　という疑問を持ったが、それは食べグロのお店の評価同様、あくまでも個人の感想

そうなの ?

―― 松坂慶子のほうが誰がどう見ても美人でしょ ?　なにも間違ったこと言ってないですよね、ぼく",,
